id,Tiêu_đề,Giá,Khoảng_giá_min,Khoảng_giá_max,Mô_tả_chi_tiết,Thương_hiệu,Dòng_xe,Năm_đăng_ký,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Phân_khúc_giá,cc_numeric,price_segment_code,age,clean_text,is_moi,is_do_xe,is_su_dung_nhieu,is_bao_duong,is_do_ben,is_phap_ly,cluster_id
1073,Vespa LX nhập ý,6.8,5.41,6.35,"Xe nguyên zin, đủ chức năng máy móc còn rất êm! Giấy tờ đầy đủ bao tranh chấp",Piaggio,Lx,2009,30000,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,16.0,xe nguyên_zin chức_năng máy_móc êm giấy_tờ đầy_đủ bao tranh_chấp,0,0,0,0,0,0,1
1152,"xe ít đi,giờ xuất cảnh nên bán",12.0,8.66,10.17,"Chính chủ,xe ít đi,mới thay bình,sửa lại 1 ít",Piaggio,Lx,2012,100,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,13.0,chủ xe đi thay_bình sửa,0,0,0,0,0,0,1
1161,xe nhu mới..10 máy năm ko đi.cần bán..chính chủ,30.0,10.6,12.44,Xe vespa.lx 125.3vie.2013...để 13 năm ko đi....odo đúng 10 máy km,Piaggio,Lx,2013,16,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,12.0,xe vespa lx vie không đi odo máy km,0,0,0,0,0,0,1
2056,bán xe bien số đẹp,8.0,4.94,5.8,"Dư xe cần bán ai cần sử dụng , biẻn số đẹm 23232",Piaggio,Lx,2010,29686,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,15.0,dư xe biẻn đẹm,0,0,1,0,0,0,1
2177,bán xe vetspa lx 125 phun xăng điện tủ,9.5,8.83,10.36,"Nhà dư xe nên cần bán xe vespa lx 125,xe phun xăng điện tử xe liền lạc máy êm.biển số tp",Piaggio,Lx,2012,50000,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,13.0,dư xe xe vespa lx xe phun xăng_điện_tử xe liền lạc_máy êm biển tp,0,0,1,0,0,0,1
2726,Xe máy còn êm,7.0,4.83,5.67,Xe máy còn êm' hơi bị trầy xước nhẹ. Mua đi chợ càphê là tốt,Piaggio,Lx,2010,54832,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,15.0,xe_máy êm_hơi trầy_xước nhẹ mua đi chợ càphê tốt,0,0,0,0,0,0,1
3227,BÁN VESPA LX FI,10.0,6.9,8.1,"BÁN VESPA LX125 SIÊU CỨNG CÁP
VỪA BẢO DƯỠNG FULL
CHẤT MÁY ZIN NGON ÊM ĐỂ CẢ THÁNG ĐỀ VẪN NỔ.
CHẬT NHÀ NÊN THANH LÝ HOẶC GIAO LƯU CÁC DÒNG TAY GA KHÁC",Piaggio,Lx,2011,37000,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,14.0,vespa lx siêu cứng_cáp bảo_dưỡng full chất máy zin ngon_êm đề nổ chật thanh_lý giao_lưu dòng ga,0,0,0,0,0,0,1
3528,Vespa 2009 + Piaggo+ Màu Trắng + Tình trạng 80%,5.5,5.27,6.19,"Giá Ưu đãi, có thương lượng cho anh chị nào cần( fix nhẹ )",Piaggio,Lx,2009,15000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,16.0,giá ưu_đãi thương_lượng anh_chị fix nhẹ,0,0,0,0,0,0,1
3740,"Vespa LX 150 chính chủ.Xe sơn zin,máy móc zin",8.5,8.66,10.17,"Chính chủ chia lại chiếc vespa 150cc.Xe mình giữ kĩ hầu như bỏ trong hầm chung cư chứ đi thì cũng k nhiều.Xe nước sơn zin,máy móc zin theo xe,còn nguyên cặp kính zin theo xe.xe có trày tí bên phải do để hầm xe bị quẹt còn lại đẹp.Giá trên khỏi trả giá nên anh em cảm thấy lấy được về đi hoặc bán lại vẫn ổn nhé còn k bán được mình vẫn để dùng vì mình k thiếu tiền.Cảm ơn anh em đã quan tâm",Piaggio,Lx,2012,80000,Tay Ga,100 - 175 Cc,Đức,Phổ Thông,137,1,13.0,chủ chia vespa cc xe kĩ hầu_như hầm chung_cư đi z không xe sơn zin máy_móc zin xe nguyên cặp kính zin xe xe trày tí hầm xe quẹt đẹp giá trả_giá anh_em đi ổn không không tiền anh_em,0,0,0,0,0,0,1
3753,xe đang sử dụng không đi nên bán,6.0,6.9,8.1,"Giao dịch trực tiếp hcm 
*** 
Chính chủ",Piaggio,Lx,2011,28613,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,14.0,giao_dịch hcm chủ,0,0,0,0,0,0,1
4084,Vespa Lx125 3vie tu sửa bảo dưỡng mới hết 23tr,21.0,12.1,14.2,"Xe Lx125 3vie mình dọn theo trend nhưng về không có thời gian chạy cần bán 21tr. Bill làm xe hết 23tr, đã thay mới các chi tiết hao mòn, máy zin xe làm êm như xe mới
Xe ở Trần Huy Liệu PN ngay bệnh viện An Sinh",Piaggio,Lx,2014,38000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,11.0,xe lx vie dọn trend không chạy tr bill xe tr thay chi_tiết hao_mòn máy zin xe êm xe xe trần huy_liệu bệnh_viện an_sinh,0,0,0,0,0,0,1
4211,Vespa LX 2010,6.0,4.94,5.8,"Bán lại xe Vespa LX 2010
Tình trạng tốt, do đổi xe nên bán lại",Piaggio,Lx,2010,99999,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,15.0,xe vespa lx tốt đổi xe,0,0,0,0,0,0,1
4329,Bán xe Piaggio LX ie 125,9.0,8.83,10.36,"Bán xe Piaggio LX ie 125 sx 2012 biển số tp hcm , xe nhà đang đi máy êm không hú tiết kiệm xăng đăng ký lần đầu 2012",Piaggio,Lx,2012,20000,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,13.0,xe piaggio lx ie sx biển tp hcm xe đi máy_êm không hú tiết_kiệm xăng đăng_ký đầu,0,0,0,0,0,0,1
4372,Dư dùng cần bán xe,9.5,8.83,10.36,Dư dùng cần bán xe như trên hình 9c ace nào cần LH mình xe đã sơn lợi còn rất mới đẹp,Piaggio,Lx,2012,99999,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,13.0,dư xe hình anh_chị_em lh xe sơn_lợi đẹp,0,0,1,0,0,0,1
5349,Vespa lx125,6.5,6.9,8.1,"Ngoại hình như ảnh , xe đi êm ái mượt mà , xe rất nặng nên dắt hơi mệt , yên xe khá cao nên là pk ng tầm 1m6 trở lên",Piaggio,Lx,2011,99999,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,14.0,ngoại hình_như ảnh xe đi êm_ái_mượt xe dắt_hơi mệt_yên xe pk tầm m trở,0,0,0,0,0,0,1
5405,xe Vesspa cần bán,9.5,8.66,10.17,"Xe Vesspa chính chủ năm 2012, xe ít chạy nên vẫn chạy tốt , thường xuyên bảo trì",Piaggio,Lx,2012,1000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,13.0,xe vesspa chủ xe chạy chạy tốt thường_xuyên bảo_trì,0,0,0,0,0,0,1
5432,"Vespa LX 125 đèn vuông đời đầu, phun xăng Fi",10.5,10.6,12.44,"Piaggio LX 125 màu đen nhám, đời 2013 đèn vuông, biển số Biên Hoà, Đồng Nai. Xe ít chạy odo 21949 km, xe có cavet, không chính chủ, có giấy bán từ cửa hàng, cam kết nguồn gốc xe.
Xem xe & mua bán tại nhà, khu vực Vạn Phúc City, Thủ Đức.",Piaggio,Lx,2013,21494,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,12.0,piaggio lx màu đen nhám đời đèn vuông biển biên_hòa đồng nai xe chạy odo km xe cavet không chủ giấy cửa_hàng cam_kết nguồn_gốc xe xe mua_bán vạn_phúc city thủ_đức,0,0,0,0,0,1,1
5439,Vespa LX125 3vie 12/2013,10.8,10.6,12.44,"Mình cần bán vespa LX125 3vie 12/2013 xAnh mint
Cavet theo xe, trùng màu.
Phuộc Yss, dàn treo sprint vài món lặt vặt...
Mua bán tại cửa hàng.
763F kha vạn cân. Tp thủ đức
Fixxx cho ae đam mê",Piaggio,Lx,2013,8000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,12.0,vespa lx vie xanh mint cavet xe trùng màu phuộc yss dàn treo sprint món lặt_vặt mua_bán cửa_hàng f kha_vạn cân tp thủ_đức fixxx anh_em đam_mê,0,0,0,0,0,1,1
6450,LX 150 ie 2012,13.5,8.66,10.17,"Xe rin máy êm, dàn ngoài đẹp .Giấy tờ chính chủ sang tên hay ủy quyền đều được. ĐT ***",Piaggio,Lx,2012,25000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,13.0,xe rin máy êm_dàn đẹp giấy_tờ chính_chủ sang_tên ủy quyền điện_thoại,0,0,0,0,0,1,1
98,Liberty 2016 Zin Bstp Chính chủ,17.5,14.98,17.58,"Hình sao xe bên ngoài như vậy. Xe Liberty ABS, màu đỏ, cavet 2016. Biển số Bình Thạnh,HCM. 
-Xe chính chủ ký bán
-Full zin, đã thay chống trợ lực, dựng chống đứng rất nhẹ.
-Odo chuẩn 30k. Xe từ lúc mua mới về sao để vậy chạy, chưa đâm đụng, chưa mở máy. Bao kiểm tra. Coi xe ở Q1 hoặc Q12",Piaggio,Liberty,2016,30000,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,9.0,hình xe xe liberty abs màu đỏ cavet biển bình_thạnh hcm xe chủ ký full zin thay chống trợ_lực dựng chống đứng nhẹ odo chuẩn không xe mua chạy đâm_đụng máy bao kiểm_tra coi xe q q,0,0,0,0,0,1,1
257,Liberty 2013 - Dư dùng không đi,5.5,7.45,8.74,"Xe liberty dư dùng không đi
Máy móc mới làm lại, còn ngon
Ngoại hình xuống cấp theo thời gian. 
Bán giá gốc cho anh em thợ về làm hoặc xe đi cày bao tốt. 
Xem xe tại Lý Chính Thắng Quận 3 
Chỉ nhận tin nhắn zalo, không hay vào trên này",Piaggio,Liberty,2013,99999,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,12.0,xe liberty_dư không đi máy_móc ngon ngoại_hình xuống_cấp giá gốc anh_em thợ xe đi cày bao tốt xe lý thắng nhắn_zalo không,0,0,0,0,0,0,1
260,Liberty 125cc 3vie,6.5,10.11,11.87,"Nhà dư dùng em Liberty 125cc nhập Ý - 
Máy 3vie - 2014
Cavet theo xe - btc
Ai cần nt tren chotot hoac sms",Piaggio,Liberty,2014,40000,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,11.0,nhà_dư liberty cc nhập_ý máy vie cavet xe btc nt tren chotot hoac sms,0,0,0,0,0,1,1
314,Bán xe Liberty 2015 chính chủ giấy tờ đầy đủ,16.0,9.79,11.49,"Tình trạng xe còn khá mới
Zin từ ngoài vào trong
Dàn áo keng
Full chức năng không lỗi",Piaggio,Liberty,2015,35350,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,10.0,xe zin dàn áo keng full chức_năng không lỗi,1,0,0,0,1,0,1
336,Cần nhường lại xe đang sử dụng bình thường,18.5,14.98,17.58,"Mình có nhu cầu lên đời xe nên cần nhượng lạ con xe đang sử dụng bình thường, các chức năng hoạt động tốt, xe được bảo dưỡng trong hãng 2 lần trong năm. Xe mình có mua bảo hiểm đến năm 2025 và thẻ cứu hộ theo xe..
Xe mình có sơn lại màu so với màu nguyên bản, xe qua 1 đời chủ, có giấy ủy quyền đầy đủ. Các anh chị quan tâm cứ nhắn tin thoải mái, xem xe tại nhà ở Đồng Nai",Piaggio,Liberty,2016,43000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,9.0,nhu_cầu đời xe cần_nhượng lạ xe bình_thường chức_năng hoạt_động tốt xe bảo_dưỡng hãng xe mua bảo_hiểm thẻ cứu_hộ xe xe sơn màu màu nguyên xe qua_đời chủ giấy ủy_quyền đầy_đủ anh_chị nhắn_tin thoải_mái xe đồng nai,0,0,0,0,0,0,1
355,Bán Liberty 125ie Fi BSTP Chính Chủ Kí Giấy,9.5,6.66,7.82,"Liberty 125ie Fi BSTP Q1 Chính Chủ Bao Kí Uỷ Quyền Hoặc Sang Tên ( Màu trắng đúng màu cavet xe , màu sang nhất dòng này)
_ Máy bao zin chưa sữa chữa , máy 125ie êm nhẹ cực kì 
_ Phun xăng điện tử tiết kiệm xăng
Xem xe tại nhà có bớt lộc cho người thiện chí",Piaggio,Liberty,2011,28668,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,14.0,liberty ie fi bstp q chủ bao_kí ủy_quyền sang_tên màu trắng màu cavet xe màu dòng máy bao_zin sữa chữa máy ie êm_nhẹ cực_kì phun xăng_điện_tử tiết_kiệm xăng xe bớt lộc thiện_chí,0,0,0,0,0,1,1
381,Liperty 3vie chính chủ,7.5,7.45,8.74,"Xe Liperty 3vie phun xăng điện tử, 1 đời chủ, chính chủ đứng tên cavet, xe màu đỏ có dán keo, xem xe công chứng mua bán ở q4. Ths all.",Piaggio,Liberty,2013,30000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,12.0,xe liperty vie phun xăng_điện_tử đời chủ chủ đứng_tên cavet xe màu đỏ dán keo xe công_chứng mua_bán q ths all,1,0,0,0,0,1,1
549,"CAN BAN NHANH EM LIBERTY NGOẠI HÌNH ĐẸP, MÁY ÊM",8.0,6.86,8.05,"Cần bán nhanh em liberty trắng năm 2012 ngoại hình đẹp, máy êm, ít hao xăng. Mua về chạy vi vu k cần sửa chữa. Bảo đảm xe chạy ngon k cần sửa lại bất cứ cái gi",Piaggio,Liberty,2012,10000,Tay Ga,100 - 175 Cc,Đức,Phổ Thông,137,1,13.0,liberty trắng ngoại_hình đẹp máy êm hao_xăng mua chạy vi_vu không sửa_chữa bảo_đảm xe chạy ngon không sửa gi,0,0,0,0,1,0,1
798,63000 a e hiện trí mua xe goij trực tiếp qua xem,6.3,6.86,8.05,"Nhà nhiều xe cần bán 1e xe liberty của vợ đi chợ 
Giảm tiền xăng cho a e qua xem trực tiếp Q7",Piaggio,Liberty,2012,99999,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,13.0,xe xe liberty vợ đi chợ tiền xăng anh_em q,0,0,0,0,0,0,1
818,xe đẹp máy zin,12.0,10.11,11.87,"Xe đep số đẹp máy zin , mới bảo dưỡng xong 4t , sơn zin 95/00.mua vè chạy liền ko sữa chữa",Piaggio,Liberty,2014,38000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,11.0,xe đep đẹp máy zin bảo_dưỡng xong t sơn zin mua vè chạy liền không sữa chữa,0,0,0,0,0,0,1
965,Bán xe máy củ nhà đi còn mới,6.5,7.45,8.74,"Bán xe máy củ nhà đi còn mới 

Gái rẻ",Piaggio,Liberty,2013,50,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,12.0,xe_máy củ đi gái rẻ,0,0,0,0,0,0,1
1065,cần bán nhanh,5.5,7.45,8.74,Xe Viet nam không sữ dụng. Cần liên hệ *** hiệp,Piaggio,Liberty,2013,30000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,12.0,xe viet nam không sữ_dụng liên_hệ hiệp,0,0,0,0,0,0,1
1330,liberty dk tháng 12 /2018 . hs cầm tay quận 8,20.0,19.59,22.99,Bảo duong dinh kì... đổi xe nên cần thanh lý,Piaggio,Liberty,2018,22500,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,7.0,bảo duong dinh_kì đổi xe thanh_lý,0,0,0,0,0,0,1
1449,Bán xe Liberty 125ie đời 2012 tại HCM,6.5,6.86,8.05,"Bán xe Liberty 125ie đời 2012 tại Tp.HCM

Xe đi giữ gìn, thường xuyên kiểm tra bảo dưỡng định kỳ. Hiện trạng ko lỗi, máy móc chạy bền. 

Biển số 59 HCM, giấy tờ cavet đăng ký đầy đủ.

Em đang để giá 6.5 triệu còn thương lượng thêm nữa cho khách thiện chí.

Liên hệ *** hoặc ***.",Piaggio,Liberty,2012,99999,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,13.0,xe liberty ie đời tp hcm xe đi giữ_gìn thường_xuyên kiểm_tra bảo_dưỡng định_kỳ hiện_trạng không lỗi máy_móc chạy bền biển hcm giấy_tờ cavet đăng_ký đầy_đủ giá triệu thương_lượng thiện_chí liên_hệ,0,0,0,0,1,1,1
1482,Bán xe,55.5,36.33,42.65,"Bán xe Liberty s mua cuối 2023 chạy dc gần 3000 km. Đã thay đèn sáng hơn, có bọc chống, lót cốp, túi đựng đồ. 2 chìa đầy đủ. Bao test. Chính chủ ko qa trung gian. Xem xe trực tiếp q10",Piaggio,Liberty,2023,3000,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,2.0,xe liberty s mua chạy km thay đèn bọc chống lót cốp túi đựng đồ_chìa đầy_đủ bao_test chủ không qa trung_gian xe q,0,0,0,0,0,0,1
1644,Xe máy Piagio Liberty 2019,29.0,19.93,23.39,"- Nữ chạy Còn rất mới 
- Uỷ quyền hoặc mua bán tùy ý
- Odo cam kết chuẩn 
- Xe chạy êm thay nhớt đều 
- Chính chủ đã được ủy quyền lần đầu",Piaggio,Liberty,2019,13500,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,6.0,nữ chạy ủy_quyền mua_bán tùy_ý odo cam_kết chuẩn xe chạy êm_thay nhớt chính_chủ ủy_quyền đầu,0,0,0,0,0,0,1
1915,K đi cần bán xe ở q12,5.5,7.45,8.74,Điện đề đầy đủ máy êm. Do k đi nên cần bán ạ,Piaggio,Liberty,2013,99999,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,12.0,điện đề đầy_đủ máy êm không đi,0,0,0,0,1,0,1
2179,Lyberty S lget Abs 6-2024 6000km chính chủ TP HCM,48.0,31.43,36.89,"Xe chính chủ, nữ chạy nhà nhiều xe, ít dùng tới, xe chạy kỹ mới 98%. 
Liên hệ sdt ***",Piaggio,Liberty,2024,6000,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,1.0,xe chủ nữ chạy xe xe chạy kỹ liên_hệ sdt,0,0,0,0,0,0,1
2206,BÁN XE LIBERTY 125ie CHÍNH CHỦ 100% - BIỂN SỐ HCM,8.5,6.86,8.05,"BÁN XE LIBERTY 125ie CHÍNH CHỦ 100% - BIỂN SỐ HCM

Mới 95% 

* Piaggio Liberty 125ie Đời 2012. Chính chủ 100%
* Xe nhà bán , Biển số thành phố. Giấy tờ đầy đủ hợp lệ 
Biển số: 51L1-48978

* Dàn ngoài còn rất đẹp keng. Xe Màu trắng rất đẹp. 
* Máy móc Zin 100% chưa sửa chữa. Máy 125ie chạy rất nhẹ . Chất lượng ... 
Chế độ phun xăng điện tử, cực kỳ Tiết kiệm xăng ... 

* Coi xe ngay tại nhà, mua bán tại nhà mình
Số 2252/22C khu phố 1 - phường Tân Chánh Hiệp - Quận 12 - TP HCM.

Ngay đối diện Cổng số 4 - Công Viên Phần Mềm Quang Trung - Quận 12 

Lưu ý: Xe nhà bán, Mình ko phải cửa hàng kinh doanh xe",Piaggio,Liberty,2012,33000,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,13.0,xe liberty ie chủ biển hcm piaggio liberty ie đời chủ xe biển thành_phố giấy_tờ đầy_đủ hợp_lệ biển l dàn đẹp keng xe màu trắng đẹp máy_móc zin sửa_chữa máy ie chạy nhẹ chất_lượng chế_độ phun xăng_điện_tử cực_kỳ tiết_kiệm xăng coi xe mua_bán khu_phố_phường tân_chánh hiệp tp hcm đối_diện cổng công_viên phần_mềm quang_trung lưu_ý xe không cửa_hàng kinh_doanh xe,1,0,0,0,0,0,1
2254,Piaggio Liberty 2014 3Vie biển 59,13.9,10.11,11.87,"Mình con gái chạy canh thay nhớt số máy nên chạy rất êm máy móc zin chưa thay sửa chưa gì hết, xe mua về chỉ việc chạy thôi do mình muốn bán để đổi xe điện đi cho nhẹ chứ bán cũng tiếc.. nên ACE nào thiện chí muốn mua qua xem xe ạ. Xe biển số tp q1 9 nút luôn nha hiii",Piaggio,Liberty,2014,48736,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,11.0,gái chạy_canh thay nhớt máy chạy êm máy_móc zin thay sửa xe mua chạy đổi xe_điện đi nhẹ bán_z tiếc anh_chị_em thiện_chí mua xe xe biển tp q nút nha hiii,0,0,0,1,1,0,1
2259,liberty 3v bstp xe đẹp keng,8.5,10.11,11.87,"Du dung bán chiếc liberty 3v 2014bstp 
Xe đẹp lắm lien lac k đổ bể máy zin êm bao chạy
Trước mua cửa hàng bán giao cavet vs hợp đồng uỷ quyền cũ",Piaggio,Liberty,2014,49000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,11.0,du_dung liberty v bstp xe đẹp lắm lien lac không đổ bể máy zin êm_bao chạy mua cửa_hàng giao_cavet hợp_đồng ủy quyền cũ,0,0,0,0,0,1,1
2576,Thanh lý xe,12.0,9.74,11.44,"Đời 2014 , 3vie , máy jin êm , chính chủ, giấy tờ đầy đủ, sang tên thoải mái. Xe nhà sử dụng",Piaggio,Liberty,2014,20000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,11.0,đời vie máy jin êm_chính chủ giấy_tờ đầy_đủ sang_tên thoải_mái xe,0,0,0,0,0,0,1
2595,"Bán xe liberty nhà chạy , máy êm ru",8.3,6.84,8.03,"_ Mình cần bán chiếc xe liberty 2012 ( Fi ) biển số thành phố , nhà chạy đó giờ , mình là người tiêu dùng cần bán chứ không phải cửa hàng , xe máy móc rất ngon và êm , đặc biệt xe F1 cực kì ít hao xăng , không hao xăng , đổ 30k chạy vi vu . Máy mạnh mà êm , bảo dưỡng định kì . 
_ Giá : 8.300.000 vnđ 
( mọi ng kb zl nha *** ) mình ở tphcm",Piaggio,Liberty,2012,60000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,13.0,xe liberty fi biển thành_phố chạy tiêu_dùng không cửa_hàng xe_máy_móc ngon êm xe f cực_kì hao_xăng không hao xăng đổ không chạy vi_vu máy êm bảo_dưỡng định_kì giá vnđ kết_bạn zl nha thành_phố hồ chí_minh,0,0,0,0,1,0,1
2598,"Xe Piaggio Liberty nguyên zin,chính chủ,biển tphcm",27.0,19.59,22.99,"Do dư dùng cần bán xe Xe Piaggio Liberty nguyên zin nguyên bản,còn 2 cặp kính, chìa khoá zin theo xe, ngoại hình đẹp như hình, chính chủ bán sang tên nhanh gọn, biển tphcm.",Piaggio,Liberty,2018,25400,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,7.0,dư xe xe piaggio liberty_nguyên zin nguyên_bản cặp kính chìa khóa zin xe ngoại_hình đẹp hình_chính chủ sang_tên gọn biển thành_phố hồ chí_minh,0,0,1,0,0,0,1
2773,Liberty125i 2013,9.5,7.27,8.53,Xe biển số Tp chỉ việc mua về chạy ko phải sửa chữa gì thêm. Tiền nào của đó.,Piaggio,Liberty,2013,9999,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,12.0,xe biển tp mua chạy không sửa_chữa tiền,0,0,0,0,0,0,1
3169,xe nha its đi cần bán xe nhu mơi 1 đời chủ,37.0,24.18,28.39,Xe đi mơi 10k con rât mới cần bán nha dư xe,Piaggio,Liberty,2022,10000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,3.0,xe đi mơi không rât nha_dư xe,0,0,0,0,0,0,1
3212,Xe Piaggo Lyberty (Trắng) bản 2014 hỗ trợ sang tên,7.8,6.84,8.03,"Xe Lyberty 2012 biển thành phố
Odo: 23000km
Tình trạng: xe như hình, chạy mượt mà, hỗ trợ sang tên giấy tờ
Cần liên hệ qua sdt dưới đây ạ",Piaggio,Liberty,2012,23000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,13.0,xe lyberty biển thành_phố odo km xe hình chạy mượt_mà sang_tên giấy_tờ liên_hệ sdt,0,0,0,0,0,0,1
3308,XE TAY GA PIAGGIO LIBERTY MÀU XÁM 2022,45.0,24.18,28.39,"Xe mình đang chạy có nhu cầu bán để chuyển sang em xe gọn nhẹ hơn xíu,
- Xe màu xám, năm đăng ký: 2022
- Tình trạng: hoạt động tốt các chức năng, bảo đưỡng thường xuyên trung tâm bảo dưỡng chính hãng của Piaggio, mình mới thay lốp xe và một số phụ tùng, xe được ưu đãi rửa xe hoàn toàn miễn phí tại trung tâm bảo dưỡng, xe bị trầy xước ngoại quan do để tại hầm gửi xe.
- Phụ kiện: có trang bị thêm smartkey (để tìm xe trong chỗ giữ xe cho nhanh)
Liên hệ với mình để xem xe và thương lượng nha ***.",Piaggio,Liberty,2022,13000,Tay Ga,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,3.0,xe chạy nhu_cầu xe gọn_nhẹ xíu xe màu xám đăng_ký hoạt_động tốt chức_năng bảo_đưỡng thường_xuyên trung_tâm bảo_dưỡng hãng piaggio thay lốp xe phụ_tùng xe ưu_đãi rửa xe miễn_phí trung_tâm bảo_dưỡng xe trầy_xước ngoại_quan hầm gửi xe phụ_kiện trang_bị smartkey xe chỗ xe liên_hệ xe thương_lượng nha,0,0,0,0,0,0,1
3856,Cần bán xe liberty như hình,3.0,9.81,11.51,"Bán xe lên đời 
Liberty như hình xe chạy bình thường điện đèn kèn đề đầy đủ mua về chỉ đổ xăng mà chạy thôi .GTDD BSTP có fix ae thiện chí 
Xe đi làm đi chơi ok hết nha",Piaggio,Liberty,2015,60000,Tay Ga,100 - 175 Cc,Đức,Phổ Thông,137,1,10.0,xe đời liberty hình xe chạy bình_thường điện đèn_kèn đề đầy_đủ mua đổ xăng chạy gtdd bstp fix anh_em thiện_chí xe đi đi_chơi ok nha,0,0,0,0,0,1,1
3882,bán Piaggio liberty sport,8.5,9.81,11.51,Bán Piaggio liberty sport đầu dù .xe máy zin chạy nhẹ.giấy tờ đầy đủ bao tranh chấp .có cccn chủ xe.ai có nhu cầu mua alo mình,Piaggio,Liberty,2015,12345,Tay Ga,100 - 175 Cc,Nhật Bản,Phổ Thông,137,1,10.0,piaggio liberty sport đầu xe_máy zin chạy nhẹ giấy_tờ đầy_đủ bao tranh_chấp cccn chủ xe nhu_cầu mua alo,0,0,0,0,0,0,1
3901,xe nhà chạy nên mới,19.8,14.38,16.88,"Piaggio Liberti 125 ABS 2016 BSTP chính chủ công chứng 
Odo 30k 
Dàn áo zin lột keo cực kì mới 
Máy móc nguyên zin 
Nồi lap êm ru cực kì nhẹ 
Dàn chân zin cứng cap 
Phụ kiện theo xe còn đủ 
Giá em bán 19tr800k fix lộc 
Call ***
Xem Xe Gò Vấp",Piaggio,Liberty,2016,25000,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,9.0,piaggio liberti abs bstp chủ công_chứng odo không dàn áo zin lột_keo cực_kì máy_móc nguyên_zin nồi lap êm_ru cực_kì nhẹ dàn chân zin cứng cap phụ_kiện xe giá trk fix lộc call xe gò vấp,0,0,0,0,0,1,1
3911,cụ cọp,29.0,16.25,19.08,"Cụ cọp 1700km,leng keng,chính chủ,bao ký 1p30s:***",Piaggio,Liberty,2017,1700,Tay Ga,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,8.0,cụ cọp km leng keng chủ bao ký ps,1,0,0,0,0,0,1
